ContentArea,Indicator,Measure,Year,Geography,County,GeoID,Filter,FilterValue,Value,Version
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Riley,20161,None,,13,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Rooks,20163,None,,11,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Rush,20165,None,,10,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Russell,20167,None,,22,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Saline,20169,None,,233,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Scott,20171,None,,22,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Sedgwick,20173,None,,"3,310",030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Seward,20175,None,,60,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Shawnee,20177,None,,885,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Sheridan,20179,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Sherman,20181,None,,31,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Smith,20183,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Stafford,20185,None,,7,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Stanton,20187,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Stevens,20189,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Sumner,20191,None,,37,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Thomas,20193,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Trego,20195,None,,9,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Wabaunsee,20197,None,,9,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Wallace,20199,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Washington,20201,None,,7,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Wichita,20203,None,,6,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Wilson,20205,None,,10,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Woodson,20207,None,,7,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Wyandotte,20209,None,,945,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Allen,20001,None,,17,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Anderson,20003,None,,25,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Atchison,20005,None,,73,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Barber,20007,None,,15,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Barton,20009,None,,75,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Bourbon,20011,None,,42,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Brown,20013,None,,27,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Butler,20015,None,,141,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Chase,20017,None,,6,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Chautauqua,20019,None,,12,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Cherokee,20021,None,,19,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Cheyenne,20023,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Clark,20025,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Clay,20027,None,,23,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Cloud,20029,None,,31,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Coffey,20031,None,,25,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Comanche,20033,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Cowley,20035,None,,126,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Crawford,20037,None,,74,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Decatur,20039,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Dickinson,20041,None,,46,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Doniphan,20043,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Douglas,20045,None,,292,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Edwards,20047,None,,8,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Elk,20049,None,,Suppressed,030904340220170000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2017,County,Ellis,20051,None,,63,030904340220170000010100
